title,link,keyword,source
“공급 늘지만 안심 이르다”…하반기 분양시장 흔들 3대 변수는?,https://www.ekn.kr/web/view.php?key=20250511026055454,청약 경쟁률,naver
분양가 상승세에 ‘해링턴 스퀘어 산곡역’ 선점 움직임 포착,https://n.news.naver.com/mnews/article/277/0005590364?sid=101,청약 경쟁률,naver
롯데글로벌·DN솔루션즈에 체면 구긴 대어급 IPO … 달바로 분위기 반전...,https://biz.newdaily.co.kr/site/data/html/2025/05/09/2025050900364.html,청약 경쟁률,naver
"'개미는 물러서고, 외인은 겨냥'...환율, 관세, 금리가 흔드는 ‘5월 증...",http://www.metroseoul.co.kr/article/20250511500010,청약 경쟁률,naver
&quot;돈 쓸어담을래요&quot;…'270억' 시골 회사 주식 부자의 자신감 [윤현주의 主...,https://n.news.naver.com/mnews/article/015/0005130121?sid=101,청약 경쟁률,naver
"[EBN 오늘(10일) 이슈종합] 지방 부동산, '직주근접'이 경쟁력, [국제유...",https://www.ebn.co.kr/news/articleView.html?idxno=1662213,청약 경쟁률,naver
"바이오비쥬, 일반청약 경쟁률 1133대 1...상장일·주관사는?",https://www.gukjenews.com/news/articleView.html?idxno=3271032,청약 경쟁률,naver
"지방 부동산, '직주근접'이 경쟁력…청약률·집값 '쑥'",https://www.ebn.co.kr/news/articleView.html?idxno=1662191,청약 경쟁률,naver
중대형 주거의 특별한 프리미엄 펜트하우스 품은 ‘트리븐 안동’ 주목,https://magazine.hankyung.com/money/article/202505092888c,청약 경쟁률,naver
"&quot;완판 기대감 솔솔&quot; 팔방미인 랜드마크, 효성중공업 `해링턴 스퀘어 산...",https://n.news.naver.com/mnews/article/029/0002953513?sid=101,청약 경쟁률,naver
분상제라더니 분양가 보고 '헉'…&quot;청약통장 쓰기 아깝다&quot; 소리 절로 | 에...,https://realty.chosun.com/site/data/html_dir/2025/05/09/2025050902736.html,청약 경쟁률,naver
연복리에 절세 혜택까지… 개인투자용 국채 인기 [S머니-플러스],https://n.news.naver.com/mnews/article/011/0004483549?sid=101,청약 경쟁률,naver
[AT 현장] 공급 가뭄 고척에 브랜드 대단지 떴다…'고척 푸르지오 힐스...,https://www.asiatime.co.kr/article/20250509500266,청약 경쟁률,naver
수도권 아파트 노후화 '심각'…'얼죽신' 열풍 거세진다,https://www.asiatime.co.kr/article/20250509500022,청약 경쟁률,naver
하남 '교산 푸르지오 더퍼스트' 청약 경쟁률 134.5대 1…7만8000명 몰려,https://www.newsway.co.kr/news/view?ud=2025050920380540971,청약 경쟁률,naver
"바이오비쥬, 일반 청약 경쟁률 1134대 1…증거금 4조 돌파",http://www.womentimes.co.kr/news/articleView.html?idxno=87320,청약 경쟁률,naver
"하남교산 A2, 일반 201가구에 5.3만명 몰려…경쟁률 263대 1",https://n.news.naver.com/mnews/article/119/0002954413?sid=101,청약 경쟁률,naver
"바이오비쥬, 공모청약에 4조원 몰려...경쟁률 1133대 1",https://n.news.naver.com/mnews/article/031/0000931020?sid=101,청약 경쟁률,naver
"바이오비쥬, 일반청약 경쟁률 1134대 1 '흥행'…증거금 4조229억원 기록",http://www.newsprime.co.kr/news/article.html?no=687634,청약 경쟁률,naver
'어반클라쎄 목동' 무순위 청약 논란..추첨 하루 전 취소,https://www.smarttoday.co.kr/news/articleView.html?idxno=80417,청약 경쟁률,naver
"'공급 가뭄' 서울, 이달 4곳 청약···20일 2곳 동시 진행 1순위 결과는...",https://www.goodkyung.com/news/articleView.html?idxno=263637,청약 경쟁률,naver
"원일티엔아이, 코스닥 상장 첫날 '따블' 마감",https://n.news.naver.com/mnews/article/629/0000388601?sid=101,청약 경쟁률,naver
"바이오비쥬, 일반청약 경쟁률 1134대 1…증거금 4조 모아",https://n.news.naver.com/mnews/article/018/0006009512?sid=101,청약 경쟁률,naver
"바이오비쥬, 일반청약 경쟁률 1133대1… 청약 증거금 4조원",https://n.news.naver.com/mnews/article/008/0005191865?sid=101,청약 경쟁률,naver
"바이오비쥬, 일반청약 마무리...증거금 4.2조",https://www.newstof.com/news/articleView.html?idxno=28092,청약 경쟁률,naver
"바이오비쥬, 일반청약 경쟁률 1133.52:1 기록",https://www.cstimes.com/news/articleView.html?idxno=646241,청약 경쟁률,naver
"바이오비쥬, 일반청약 경쟁률 1133:1 기록",https://www.newspim.com/news/view/20250509000879,청약 경쟁률,naver
"바이오비쥬, 일반청약 경쟁률 1133.52대 1 기록 … 증거금 4조원",https://biz.newdaily.co.kr/site/data/html/2025/05/09/2025050900353.html,청약 경쟁률,naver
"바이오비쥬, 일반청약 경쟁률 1133대 1…증거금 4조",https://dealsite.co.kr/articles/141145,청약 경쟁률,naver
노후주택 비율 높은 지역내 ‘새 아파트’…높은 희소성에 수요자 몰려,http://www.lawissue.co.kr/view.php?ud=20250509171412398667191f6c6e_12,청약 경쟁률,naver
"바이오비쥬, 일반청약 경쟁률 1133대 1…증거금 4조원 모여",http://www.ftoday.co.kr/news/articleView.html?idxno=341348,청약 경쟁률,naver
"바이오비쥬, 일반 투자자 대상 공모주 경쟁률 1133:1",http://www.hitnews.co.kr/news/articleView.html?idxno=64395,청약 경쟁률,naver
추첨 하루 전 취소…'어반클라쎄 목동' 무순위 청약 논란,https://n.news.naver.com/mnews/article/421/0008240924?sid=101,청약 경쟁률,naver
"강용범 도의원, 창원현동 휴튼아파트 점검",http://www.gnmaeil.com/news/articleView.html?idxno=562928,공공분양,naver
"부산도시공사, 에코델타시티 공공주택 ‘정보통신·스마트홈’ 최고등...",https://www.wikitree.co.kr/articles/1049008,공공분양,naver
"성남도시개발공사, '분당 아테라' 사전 방문 행사 완료...예비 입주자들...",http://www.newsroad.co.kr/news/articleView.html?idxno=39362,공공분양,naver
"사천시, 항공정비 중심도시로 본격 도약",http://www.enewstoday.co.kr/news/articleView.html?idxno=2275917,공공분양,naver
"강용범 경남도의원, 창원 현동 휴튼아파트 현장 점검",http://www.enewstoday.co.kr/news/articleView.html?idxno=2275896,공공분양,naver
연말까지 대장·남양주 5000가구 대기,https://n.news.naver.com/mnews/article/024/0000097103?sid=101,공공분양,naver
재개발 꿈 영그는 응암동 다래마을,https://n.news.naver.com/mnews/article/024/0000097102?sid=101,공공분양,naver
"강용범 도의원, 입주 지연 '창원 현동 휴튼아파트' 현장 점검",https://n.news.naver.com/mnews/article/003/0013237229?sid=102,공공분양,naver
"노원구, 상계주공6단지 재건축 서울시 신속통합기획 자문 신청",https://n.news.naver.com/mnews/article/277/0005591210?sid=102,공공분양,naver
장흥 인구 증가세…지방소멸 위기 극복 ‘청신호’,http://www.kjdaily.com/article.php?aid=1747047999655929008,공공분양,naver
종합병원 온다더니 '줄줄이 표류'…신도시 주민 불편 가중,https://n.news.naver.com/mnews/article/057/0001885903?sid=101,공공분양,naver
"LH, 3기 신도시 '부천대장 지구 A7·A8 블록' 주택전시관 개관",http://www.issuenbiz.com/news/articleView.html?idxno=60430,공공분양,naver
"대우건설 ‘동탄 포레파크자연&amp;푸르지오’ 청약, 19일 시작",https://n.news.naver.com/mnews/article/029/0002954062?sid=101,공공분양,naver
이미 갖춰진 인프라… 시세보다 저렴한 공급가 매력,https://www.kyeongin.com/article/1739215,공공분양,naver
"이재명 후보, '10대 공약' 발표... &quot;AI로 경제강국·민주주의 회복&quot;",https://www.ibabynews.com/news/articleView.html?idxno=131603,공공분양,naver
사천 용당(항공MRO) 일반산업단지...연말 준공 목표로 순항,https://www.kukinews.com/article/view/kuk202505120279,공공분양,naver
"통신 3사, 1분기 합산 영업익 1조5천억 돌파",https://n.news.naver.com/mnews/article/092/0002373945?sid=105,공공분양,naver
&quot;이재명 후보는 부동산 부패 끊을 수 있다... 경험자니까&quot;,https://n.news.naver.com/mnews/article/047/0002472959?sid=154,공공분양,naver
"롯데건설, '의정부 롯데캐슬 나리벡시티' 중도금 전액 무이자 혜택 제공",https://www.koreaittimes.com/news/articleView.html?idxno=141224,공공분양,naver
"[6·3 대선] 대선 앞둔 김포 민심, 핵심사업 공약 촉각",https://www.incheonilbo.com/news/articleView.html?idxno=1288648,공공분양,naver
다가오는 '공공기관 경영평가' 발표… 유병태 HUG 사장 '가시방석',https://www.sisaweek.com/news/articleView.html?idxno=225178,공공분양,naver
"강용범 경남도의원, 창원현동 휴튼아파트 현장점검 나서",http://www.gndomin.com/news/articleView.html?idxno=433865,공공분양,naver
"LH, 부천대장 A7·8블록 주택전시관 개관",https://idsn.co.kr/news/view/1065600538250613,공공분양,naver
"강용범 경남도의원, 창원현동 휴튼아파트 현장점검 나서",https://www.newsgn.com/news/articleView.html?idxno=482290,공공분양,naver
"LH, 부천대장 A7·8블록 주택전시관 오픈…19일부터 청약접수",https://n.news.naver.com/mnews/article/119/0002955247?sid=101,공공분양,naver
"성남도시개발공사, ‘분당 아테라’ 입주자 사전방문 행사 성황리 마쳐",https://n.news.naver.com/mnews/article/031/0000931519?sid=004,공공분양,naver
효성중공업 '해링턴 플레이스 풍무' 6월 분양 예정,https://n.news.naver.com/mnews/article/119/0002955225?sid=101,공공분양,naver
[데일리토픽] &quot;당첨만 되면 로또&quot;… 3기 신도시 공공분양에 몰리는 이유,http://www.finomy.com/news/articleView.html?idxno=228442,공공분양,naver
"효성중공업, ‘해링턴 플레이스 풍무’ 6월 분양",https://n.news.naver.com/mnews/article/016/0002469980?sid=101,공공분양,naver
"LH 주택공급 확대와 수익성 개선 다 잡아, 이한준 2년 연속 경영평가 상...",https://www.businesspost.co.kr/BP?command=article_view&num=394727,공공분양,naver
"LH 주택공급 확대와 수익성 개선 다 잡아, 이한준 2년 연속 경영평가 상...",https://www.businesspost.co.kr/BP?command=article_view&num=394727,공공분양,naver
성남도시개발공사 ‘분당 아테라’ 입주자 사전방문 행사 성료,https://m.skyedaily.com/news_view.html?ID=272643,공공분양,naver
"LH, 부천대장 A7·8블록 주택전시관 개관",https://n.news.naver.com/mnews/article/018/0006011819?sid=101,공공분양,naver
[뉴찐스] &quot;부천 대장신도시 견본주택 보고가세요!&quot;,http://news.lghellovision.net/news/articleView.html?idxno=505962,공공분양,naver
첫 분양 시작 '부천 대장'…견본주택 가봤더니?,http://news.lghellovision.net/news/articleView.html?idxno=505961,공공분양,naver
"롯데건설, 의정부 롯데캐슬 나리벡시티 '중도금 전액 무이자'...총 671세...",http://www.thevaluenews.co.kr/news/view.php?idx=190288,공공분양,naver
"LH, 부천대장 A7·8블록 주택전시관 개관",https://www.startuptoday.co.kr/news/articleView.html?idxno=447576,공공분양,naver
대우건설 ‘동탄 포레파크 자연&amp;푸르지오’ 견본주택 인산인해,https://www.healthinnews.co.kr/view.php?ud=20250512163256399d8d7a7031b_48,공공분양,naver
이재명의 대선 공약 키워드는 '회복·성장·행복'...'기본소득' 빠졌다,https://n.news.naver.com/mnews/article/008/0005192882?sid=154,공공분양,naver
대우건설 '동탄 포레파크 자연&amp; 푸르지오' 견본주택 '인산인해',http://www.enewstoday.co.kr/news/articleView.html?idxno=2275768,공공분양,naver
&quot;대단지는 같이 짓습니다&quot;...대형건설사 컨소시엄 수주 '쑥',https://www.etoday.co.kr/news/view/2469633,공공분양,naver
"강용범 경남도의원, 창원현동 휴튼아파트 현장점검 나서",https://www.newspim.com/news/view/20250512001116,공공분양,naver
"LH, 부천대장 A7, 8블록 주택전시관 개관",http://www.womentimes.co.kr/news/articleView.html?idxno=87358,공공분양,naver
"홍대까지 20분…LH, 부천대장 A7·A8블록 분양 본격화",http://theviewers.co.kr/View.aspx?No=3643170,공공분양,naver
‘분양 가뭄’ 속 청약 현황 보니…하남교산푸르지오 263:1,https://n.news.naver.com/mnews/article/032/0003368929?sid=101,공공분양,naver
"통신3사, 1분기 총 매출 15.5兆∙영업익 1.5兆원…KT∙LGU+ '맑았고' SKT ...",http://www.it-b.co.kr/news/articleView.html?idxno=81756,공공분양,naver
공공임대에서 폭력·쓰레기 투기 일삼으면 재계약 거절 가능,https://n.news.naver.com/mnews/article/011/0004484280?sid=101,공공분양,naver
“이게 요즘 장판”…KCC글라스 PVC바닥재 ‘숲’시리즈 SNS에서도 화제,https://n.news.naver.com/mnews/article/468/0001146129?sid=101,공공분양,naver
[뉴찐스] &quot;부천 대장신도시 견본주택 보고가세요!&quot;,http://news.lghellovision.net/news/articleView.html?idxno=505979,공공분양,naver
[기획] 벌써 3년째 이어지는 전세사기…'전세사기특별법' 과제는?,http://www.m-i.kr/news/articleView.html?idxno=1237610,공공분양,naver
"LH, 부천대장 A7, 8블록 주택전시관 개관",http://www.m-i.kr/news/articleView.html?idxno=1237635,공공분양,naver
롯데건설 '의정부 롯데캐슬 나리벡시티' 중도금 전액 무이자 혜택,https://www.delighti.co.kr/news/articleView.html?idxno=96163,공공분양,naver
"LH, 부천대장 A7·8블록 주택전시관 개관...19일 접수 개시",https://www.news2day.co.kr/article/20250512500202,공공분양,naver
"전주 옛 대한방직 부지 아파트 평당 2,500~3,000만원? 고분양가 논란",http://www.jbsori.com/news/articleView.html?idxno=15608,공공분양,naver
"LH, 부천대장 A7·8블록 주택전시관 개관",https://www.mediapen.com/news/view/1014539,공공분양,naver
"LH, 부천대장 A7·8블록 전시관 개관",https://n.news.naver.com/mnews/article/277/0005591051?sid=101,공공분양,naver
"LH, 19일부터 부천대장 청약 접수…모델하우스 개관",https://n.news.naver.com/mnews/article/015/0005130630?sid=101,공공분양,naver
"LH, 부천대장 A7·8블록 주택전시관 개관",http://www.smedaily.co.kr/news/articleView.html?idxno=325934,공공분양,naver
"이재명, 10대 공약 발표...권력기관 개혁에 박차",https://www.mediapen.com/news/view/1014496,공공분양,naver
부동산 침체 속 돋보이는 '공공분양'…수요자 관심 집중,https://www.mediapen.com/news/view/1014504,공공분양,naver
"'대선 코앞, 서둘러'…5월 전국 2만여 가구 분양",https://n.news.naver.com/mnews/article/648/0000036066?sid=101,공공분양,naver
[아유경제_부동산] 올해 5월 셋째 주 7개 단지 5304가구 분양,http://www.areyou.co.kr/news/articleView.html?idxno=88944,공공분양,naver
"대형건설사, 수주 잔고 ‘두둑’…정비사업 시공권 확보도 활기",http://www.g-enews.com/ko-kr/news/article/news_all/202505121452398324056c162803_1/article.html,공공분양,naver
[아파트 大 경쟁 시대] 수도권 신도시 &quot;입성 찬스&quot;…동탄 포레파크 자연...,https://www.asiatoday.co.kr/view.php?key=20250512010004785,공공분양,naver
[대선공약] 이재명 '공공 임대' Vs 김문수 '청년 주택',https://news.einfomax.co.kr/news/articleView.html?idxno=4355455,공공분양,naver
"LH, 부천대장 A7 8블록 주택전시관 개관",http://www.ftoday.co.kr/news/articleView.html?idxno=341419,공공분양,naver
"LH, 부천대장 A7, 8블록 주택전시관 개관",https://www.pressman.kr/news/articleView.html?idxno=89464,공공분양,naver
"LH, 부천대장 A7·A8블록 주택전시관 개관… 19일 청약 시작",https://www.public25.com/news/articleView.html?idxno=19507,공공분양,naver
"LH, 부천대장 A7·8블록 주택전시관 개관",http://www.koreastocknews.com/news/articleView.html?idxno=111279,공공분양,naver
"LH, 울산 1252세대 신혼희망타운 파격적인 분양조건 시행",https://n.news.naver.com/mnews/article/082/0001325281?sid=102,공공분양,naver
[12일 화성시] 수도권 기업 대상 대규모 투자유치설명회 개최 등,https://www.asiatime.co.kr/article/20250512500305,공공분양,naver
'새 정부 출범' 기대감에 분양심리 반등...부동산 시장 훈풍 부나,http://www.dtnews24.com/news/articleView.html?idxno=790592,공공분양,naver
대선후보의 금융공약 경쟁…연금·가상자산·청년 겨냥,http://www.metroseoul.co.kr/article/20250512500301,공공분양,naver
"LH, '3기 신도시' 부천대장 A7·8 주택전시관 개관…19일부터 청약접수",https://www.econovill.com/news/articleView.html?idxno=695443,공공분양,naver
"LH, 부천대장 A7ㆍ8블록 주택전시관 개관",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202505121339014160737,공공분양,naver
"LH, '3기 신도시' 부천대장 A7·8블록 주택전시관 개관",https://www.psnews.co.kr/news/articleView.html?idxno=2094475,공공분양,naver
"LH, 부천대장 A7?A8블록 주택전시관 개관..19일 청약 접수",http://kpenews.com/View.aspx?No=3643003,공공분양,naver
"LH, 부천대장지구 A7·A8 블록 주택전시관 개관",https://www.ceoscoredaily.com/page/view/2025051211580901269,공공분양,naver
"LH, 부천대장 A7·8블록 주택전시관 개관",https://www.etoday.co.kr/news/view/2469557,공공분양,naver
"LH, 3기 신도시 부천대장 A7·8블록 주택전시관 개관",http://www.srtimes.kr/news/articleView.html?idxno=176751,공공분양,naver
경매정보(5월 2주차),https://www.idaegu.com/news/articleView.html?idxno=637085,공공분양,naver
“내달 입주인데 디딤돌대출 안돼” 파주 당하 ‘호반써밋’ 집단민원,https://n.news.naver.com/mnews/article/016/0002469783?sid=101,공공분양,naver
롯데건설 '의정부 롯데캐슬 나리벡시티' 중도금 전액 무이자 혜택,https://www.businessplus.kr/news/articleView.html?idxno=87242,공공분양,naver
이유 있는 쏠림현상… 분상제 단지 또 떳다,https://n.news.naver.com/mnews/article/029/0002953867?sid=101,공공분양,naver
잠실 한강변 재건축 지금 산다면…'주공5 vs 장미'?,https://n.news.naver.com/mnews/article/648/0000036059?sid=101,공공분양,naver
"의정부 롯데캐슬 나리벡시티, 중도금 전액 무이자로 계약 부담 낮춰",https://www.financialpost.co.kr/news/articleView.html?idxno=226071,공공분양,naver
"LH, ‘3기 신도시’ 부천대장 주택전시관 개관",https://n.news.naver.com/mnews/article/366/0001076380?sid=101,공공분양,naver
"니소스디앤씨, 용인 둔전역 에피트 분양 100% 계약 완료",https://n.news.naver.com/mnews/article/050/0000090666?sid=101,공공분양,naver
"LH, 부천대장 A7·8 주택전시관 열어…19일부터 청약 접수",https://n.news.naver.com/mnews/article/003/0013235551?sid=101,공공분양,naver
"LH, 부천대장 A7·A8블록 주택전시관 개관…19일 청약접수",https://www.newspim.com/news/view/20250512000406,공공분양,naver
"LH, 부천대장 견본주택 개관…&quot;3기 신도시 3000가구 차질 없이 공급&quot;",https://n.news.naver.com/mnews/article/008/0005192610?sid=101,공공분양,naver
"대우건설, 고척 푸르지오 힐스테이트 견본주택 개관",https://www.youthdaily.co.kr/news/article.html?no=184798,공공분양,naver
"LH, 부천대장 A7·8블록 주택전시관 오픈…19일 청약 접수",https://n.news.naver.com/mnews/article/421/0008244072?sid=101,공공분양,naver
맹모삼천지교…역시 학세권이 최고,https://www.gpkorea.com/news/articleView.html?idxno=128554,공공분양,naver
LH 부천대장 A7·8블록 19일 분양...평균 5.2억원대,http://www.4th.kr/news/articleView.html?idxno=2085524,공공분양,naver
"두산건설 '두산위브더제니스 평내호평역 N49', 13일~14일 무순위 청약",https://www.nextdaily.co.kr/news/articleView.html?idxno=237945,공공분양,naver
"롯데건설, '의정부 롯데캐슬 나리벡시티' 중도금 전액 무이자 지원",https://www.econovill.com/news/articleView.html?idxno=695406,공공분양,naver
"LH, 부천대장 A7·8블록 주택전시관 오픈",http://www.ikld.kr/news/articleView.html?idxno=313061,공공분양,naver
"롯데건설, '의정부 롯데캐슬 나리벡시티' 중도금 전액 무이자 혜택",https://n.news.naver.com/mnews/article/014/0005348105?sid=101,공공분양,naver
"LH, 부천대장 A7·A8블록 주택전시관 개관",https://n.news.naver.com/mnews/article/011/0004484137?sid=101,공공분양,naver
"부산도시공사, 에코델타시티 공공주택 ‘정보통신·스마트홈’ 최고등...",https://www.wikitree.co.kr/articles/1049008,공공주택,naver
"[이슈포커스] 혼전의 대선, 경제 공약으로 본 주요 후보의 전략",http://www.sisacast.kr/news/articleView.html?idxno=73775,공공주택,naver
"“법인세·상속세율 낮추겠다”…김문수, 중도층 노리고 ‘개발·감세’...",https://n.news.naver.com/mnews/article/009/0005491137?sid=154,공공주택,naver
"성남도시개발공사, '분당 아테라' 사전 방문 행사 완료...예비 입주자들...",http://www.newsroad.co.kr/news/articleView.html?idxno=39362,공공주택,naver
"청송, 내년도 '지방소멸대응기금' 확보 전력",https://www.idaegu.co.kr/news/articleView.html?idxno=509552,공공주택,naver
"LH, 온라인 설계검증 시스템 개발 본격 운영…검증 최대 15일 단축",https://www.nspna.com/news/?mode=view&newsid=754814,공공주택,naver
"LH, 찾아가는 청년 주거상담소 시행",https://www.gnnews.co.kr/news/articleView.html?idxno=609477,공공주택,naver
"LH, 온라인 설계검증 시스템 본격 운영",https://www.gnnews.co.kr/news/articleView.html?idxno=609496,공공주택,naver
정치권 '주택 공급' 한목소리⋯현실성은 '글쎄',https://n.news.naver.com/mnews/article/031/0000931561?sid=101,공공주택,naver
"대선 유세 1일차, 각 후보 1호 공약·첫 일정 어떻게 달랐나",https://newscham.net/articles/113012,공공주택,naver
"[대선후보 10대 공약] 이재명, '경제강국 실현'에 방점",https://www.iusm.co.kr/news/articleView.html?idxno=1051214,공공주택,naver
"“전세사기 걸린 집, 월세로 내놓다니”...대놓고 무단임대 나서는 가해...",https://n.news.naver.com/mnews/article/009/0005491109?sid=101,공공주택,naver
"충북 충주시, 생명 살리는 심폐소생술 교육 추진",https://www.ccdn.co.kr/news/articleView.html?idxno=1021180,공공주택,naver
"LH, 3기 신도시 '부천대장 지구 A7·A8 블록' 주택전시관 개관",http://www.issuenbiz.com/news/articleView.html?idxno=60430,공공주택,naver
"LH '온라인 설계검증 시스템' 개발, 설계검증 업무 체계화 추진",http://www.issuenbiz.com/news/articleView.html?idxno=60429,공공주택,naver
"[여기는 안동] 영양 산나물 한마당, 50억 원 이상 경제 효과 외",https://n.news.naver.com/mnews/article/056/0011949485?sid=101,공공주택,naver
이미 갖춰진 인프라… 시세보다 저렴한 공급가 매력,https://www.kyeongin.com/article/1739215,공공주택,naver
지자체-조합 힘겨루기에 '부평4구역 공공임대주택' 준공 6개월째 방치,https://www.joongboo.com/news/articleView.html?idxno=363692342,공공주택,naver
화려한 공약 속 재원 마련은 ‘주먹구구식’ [6·3 대선],https://n.news.naver.com/mnews/article/022/0004034836?sid=154,공공주택,naver
"청송군, 2026년도 '지방소멸대응기금 확보' 올인",http://www.hidomin.com/news/articleView.html?idxno=580583,공공주택,naver
"충주시, 자동심장충격기 관리자 대상 AED 사용 교육 운영",http://www.breaknews.com/1115997,공공주택,naver
인천시 천원주택 접수 시작…부담금 높아지자 호응 적어,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1143598,공공주택,naver
"LH, '온라인 설계검증 시스템' 개발…&quot;최대 30% 기간 단축&quot;",https://n.news.naver.com/mnews/article/448/0000527141?sid=101,공공주택,naver
"강서구, 강서선 우선 건설 추진 제안",https://news.skbroadband.com/news/articleView.html?idxno=202731,공공주택,naver
&quot;대기업 외끌이 성장 안된다&quot;... 성장-재분배 연계 내세운 李 [6·3 대선...,https://n.news.naver.com/mnews/article/014/0005348416?sid=100,공공주택,naver
"청송군, 지방소멸대응기금 확보에 총력",https://www.nspna.com/news/?mode=view&newsid=754747,공공주택,naver
"재초환 폐지·종소세 물가연동제 金, 중도층 잡기 위해 '개발·감세'",https://n.news.naver.com/mnews/article/009/0005491075?sid=154,공공주택,naver
상반기 중 '국가인증 감리' 도입한다···2027년 민간아파트에 배치,https://www.koscaj.com/news/articleView.html?idxno=316154,공공주택,naver
이재명 1호 공약은 'AI 경제 강국'... 내란 종식보다 성장 앞세웠다,https://n.news.naver.com/mnews/article/469/0000864294?sid=154,공공주택,naver
대선 공약에서 사라진 ‘주택’…건설업계 &quot;돌파구가 안 보인다&quot;,https://n.news.naver.com/mnews/article/469/0000864290?sid=154,공공주택,naver
"경기도의회 김종배 의원, 시흥시 바이오 특화단지 조성 및 월곶역세권 ...",http://www.seoulwire.com/news/articleView.html?idxno=650817,공공주택,naver
"LH, 부천대장 A7·8블록 주택전시관 개관",https://idsn.co.kr/news/view/1065600538250613,공공주택,naver
"LH, 부천대장 A7·8블록 주택전시관 오픈…19일부터 청약접수",https://n.news.naver.com/mnews/article/119/0002955247?sid=101,공공주택,naver
김문수 '3·3·3 주거지원' 등 청년 핀셋공략…법인세 내리고 주52시간제...,https://n.news.naver.com/mnews/article/011/0004484352?sid=100,공공주택,naver
"성남도시개발공사, ‘분당 아테라’ 입주자 사전방문 행사 성황리 마쳐",https://n.news.naver.com/mnews/article/031/0000931519?sid=004,공공주택,naver
이번에도 부동산이 표심 흔들까... 21대 대선 집값 공약 비교,https://www.pointdaily.co.kr/news/articleView.html?idxno=246866,공공주택,naver
과천 거래 10건 중 6건은 신고가… &quot;토허제 풍선효과 아니다&quot;,https://www.joongboo.com/news/articleView.html?idxno=363692332,공공주택,naver
국정운영 청사진 공개한 이재명…'10대 공약' 봤더니,https://ilyo.co.kr/?ac=article_view&entry_id=492353,공공주택,naver
"“사업자 찾기 삼수 만에”…연신내역 도심복합개발 사업, ‘금호건설 ...",https://n.news.naver.com/mnews/article/366/0001076508?sid=101,공공주택,naver
[데일리토픽] &quot;당첨만 되면 로또&quot;… 3기 신도시 공공분양에 몰리는 이유,http://www.finomy.com/news/articleView.html?idxno=228442,공공주택,naver
"LH, 온라인 설계검증 시스템 개발…검증기간 최대 15일 단축",https://www.ccdailynews.com/news/articleView.html?idxno=2342429,공공주택,naver
"LH 주택공급 확대와 수익성 개선 다 잡아, 이한준 2년 연속 경영평가 상...",https://www.businesspost.co.kr/BP?command=article_view&num=394727,공공주택,naver
"경제대통령 내세운 대선후보들, 해법은 제각각",https://www.straightnews.co.kr/news/articleView.html?idxno=270877,공공주택,naver
"LH, 부천 대장지구 주택전시관 개관",https://www.cstimes.com/news/articleView.html?idxno=646495,공공주택,naver
"[21대 대선] 이재명, 성장·개혁 방점 '10대 공약' 발표…개헌 등 민감주...",https://daily.hankooki.com/news/articleView.html?idxno=1214797,공공주택,naver
성남도시개발공사 ‘분당 아테라’ 입주자 사전방문 행사 성료,https://m.skyedaily.com/news_view.html?ID=272643,공공주택,naver
"LH, 부천대장 A7·8블록 주택전시관 개관",https://n.news.naver.com/mnews/article/018/0006011819?sid=101,공공주택,naver
첫 분양 시작 '부천 대장'…견본주택 가봤더니?,http://news.lghellovision.net/news/articleView.html?idxno=505961,공공주택,naver
광명시흥공공주택지구 주민들 보상 지연 조짐에 반발…“약속 이행하라...,https://n.news.naver.com/mnews/article/666/0000072374?sid=102,공공주택,naver
"LH, 부천대장 A7·8블록 주택전시관 개관",https://www.startuptoday.co.kr/news/articleView.html?idxno=447576,공공주택,naver
이재명 '10대 핵심 공약' 공개…경제·권력기관 개혁 집중 조명,https://www.gokorea.kr/news/articleView.html?idxno=826721,공공주택,naver
"청송군, 지방소멸대응기금 확보 총력",https://www.cnbnews.com/news/article.html?no=725002,공공주택,naver
이재명의 대선 공약 키워드는 '회복·성장·행복'...'기본소득' 빠졌다,https://n.news.naver.com/mnews/article/008/0005192882?sid=154,공공주택,naver
"경기도의회 김종배 의원,&quot;정왕바이오 특화단지 사전 수요 조사‧기업유...",https://www.tournews21.com/news/articleView.html?idxno=101196,공공주택,naver
"이재명·김문수·이준석 후보, 부동산 공약 살펴보니 [한양경제]",https://n.news.naver.com/mnews/article/666/0000072369?sid=154,공공주택,naver
"HDC현대산업개발, 신삼호아파트 재건축 유찰에도 설계안 공개",https://www.ceoscoredaily.com/page/view/2025051216125864489,공공주택,naver
"LH, 온라인 설계검증 시스템으로 설계검증 업무 고도화",http://www.seoulwire.com/news/articleView.html?idxno=650771,공공주택,naver
“대기업 외끌이 안된다”..실용주의 접목시킨 성장-재분배 방점[이재명...,https://n.news.naver.com/mnews/article/014/0005348361?sid=154,공공주택,naver
"1.4조원짜리 용인 반도체 산단 1공구 조성공사, 재공고 불가피",https://news.mtn.co.kr/news-detail/2025051216161190652,공공주택,naver
[대선 10대 공약비교] 1순위 정책 이재명 'AI'·김문수 '친기업'·이준석...,https://www.newspim.com/news/view/20250512001021,공공주택,naver
"LH, '온라인 설계검증 시스템' 개발",https://www.asiaa.co.kr/news/articleView.html?idxno=211846,공공주택,naver
